user_id,movie_title,rating
user_987,Miracle in Cell No. 7,10.0
user_213,Terminator 2: Judgment Day,6.9
user_353,Millennium Actress,5.2
user_113,Death Note Relight 1: Visions of a God,10.0
user_668,Shelter,8.2
user_918,Witness for the Prosecution,6.6
user_290,Modern Times,7.9
user_287,Iron Man,10.0
user_286,My Hero Academia: Two Heroes,8.2
user_107,Meshes of the Afternoon,8.4
user_298,Free Solo,10.0
user_124,The Wrong Trousers,6.0
user_786,La Jetée,8.3
user_951,Regular Show: The Movie,8.6
user_133,Schindler's List,8.4
user_171,Spirit: Stallion of the Cimarron,7.6
user_399,Cinema Paradiso,8.5
user_785,Deep Red,6.9
user_8,Mother,8.1
user_551,Iron Man,6.2
user_829,Teen Wolf: The Movie,8.4
user_907,The Cabinet of Dr. Caligari,10.0
user_382,The Lion King,6.8
user_372,The Act of Killing,6.8
user_909,To All the Boys I've Loved Before,6.9
user_779,Scooby-Doo! and KISS: Rock and Roll Mystery,8.9
user_232,Icarus,8.9
user_937,Land of Mine,6.3
user_393,V for Vendetta,10.0
user_406,Twin Peaks,6.6
user_614,Steven Universe: The Movie,7.8
user_957,The Great Dictator,9.2
user_616,BTS World Tour: Love Yourself in Seoul,7.7
user_995,Spotlight,7.4
user_635,Harry Potter and the Prisoner of Azkaban,8.9
user_557,The Incredibles,8.4
user_735,Iron Man,8.2
user_545,The Ten Commandments,7.1
user_603,A Trip to the Moon,8.0
user_619,Justice League Dark: Apokolips War,10.0
user_733,The Princess Bride,9.1
user_371,The King and the Mockingbird,8.1
user_337,They Shall Not Grow Old,6.6
user_114,1900,9.7
user_362,Teen Wolf: The Movie,7.6
user_368,All Quiet on the Western Front,9.4
user_911,Once Upon a Time in the West,7.4
user_347,Planet of the Apes,8.1
user_526,Two Women,7.3
user_153,Twin Peaks,8.4
user_119,Cowspiracy: The Sustainability Secret,8.9
user_444,Bring the Soul: The Movie,7.0
user_221,Howl's Moving Castle,9.8
user_117,Steven Universe: The Movie,8.0
user_414,Bacurau,9.4
user_372,The Usual Suspects,5.9
user_938,Redeeming Love,6.3
user_78,See You Up There,9.1
user_37,Nobody,6.9
user_209,Dances with Wolves,7.1
user_698,Michael Jackson's Thriller,8.6
user_80,"Monsters, Inc.",7.6
user_637,Doctor Who: The Time of the Doctor,10.0
user_303,Se7en,9.2
user_788,Coco,6.3
user_984,Elite Squad,6.9
user_429,The Kissing Booth 2,9.4
user_416,The Wages of Fear,8.7
user_986,The Lord of the Rings: The Two Towers,6.6
user_382,Throne of Blood,6.3
user_573,Doctor Who: The Time of the Doctor,7.2
user_155,Inception,7.2
user_564,The Woman King,9.9
user_329,Godzilla vs. Kong,6.8
user_834,Azur & Asmar: The Princes' Quest,8.0
user_726,The King and the Mockingbird,7.5
user_177,In This Corner of the World,6.9
user_574,"Monsters, Inc.",9.6
user_824,Bacurau,8.0
user_843,Drishyam,6.8
user_888,The Killer,10.0
user_404,Burn the Stage: The Movie,9.3
user_885,The Shining,6.5
user_98,CODA,7.6
user_509,Rurouni Kenshin Part II: Kyoto Inferno,8.7
user_562,Elemental,9.9
user_539,Guardians of the Galaxy Vol. 3,10.0
user_899,Paprika,7.6
user_998,City of God,7.9
user_816,"Miraculous World: New York, United HeroeZ",7.4
user_428,We Bare Bears: The Movie,9.8
user_132,Fried Green Tomatoes,8.4
user_250,Mickey's Christmas Carol,8.2
user_271,Believe Me: The Abduction of Lisa McVey,9.7
user_234,Scooby-Doo on Zombie Island,6.9
user_822,Balkan Line,10.0
user_155,The Girl Who Leapt Through Time,7.5
user_933,Mystic River,7.6
user_616,Mystic River,10.0
user_931,A Frozen Rooster,7.2
user_753,Icarus,7.6
user_381,Steven Universe: The Movie,8.5
user_324,Wings of Desire,6.1
user_206,The Dark Knight,9.3
user_751,The Empire Strikes Back,7.7
user_424,Jaws,10.0
user_134,Rififi,6.7
user_602,Saving Private Ryan,9.7
user_26,Memories of Murder,8.4
user_125,Guillermo del Toro's Pinocchio,7.2
user_511,Stagecoach,7.3
user_443,Dragon Ball Super: Broly,7.7
user_302,Jiro Dreams of Sushi,8.6
user_468,Bacurau,7.7
user_507,Cruella,8.9
user_922,Shutter Island,10.0
user_351,Green Book,8.2
user_212,Jurassic Park,7.3
user_975,Constantine: City of Demons - The Movie,9.5
user_360,Ron's Gone Wrong,10.0
user_823,Spirited Away,6.6
user_762,Shoplifters,9.5
user_231,Spider-Man: Into the Spider-Verse,10.0
user_207,Guardians of the Galaxy Vol. 3,7.7
user_864,Avengers: Infinity War,8.5
user_693,Given,7.3
user_555,Descendants 3,10.0
user_240,Evangelion: 2.0 You Can (Not) Advance,10.0
user_507,We Bare Bears: The Movie,10.0
user_814,"Toto, Peppino, and the Hussy",6.5
user_691,The Big Lebowski,6.0
user_208,The Martian,8.5
user_619,Bacurau,7.3
user_842,Loving Vincent,6.8
user_654,Stalag 17,7.3
user_885,The Killer,10.0
user_578,Evangelion: 1.0 You Are (Not) Alone,9.5
user_245,Batman: Under the Red Hood,7.3
user_75,The Wolf of Wall Street,6.0
user_370,Batman: Under the Red Hood,8.4
user_368,Paperman,8.7
user_830,Mulholland Dr.,7.7
user_886,How to Train Your Dragon,5.5
user_283,"ariana grande: excuse me, i love you",8.2
user_155,Train to Busan,9.3
user_93,Mother,10.0
user_220,The Tenant,7.7
user_208,Victoria,8.8
user_483,Bacurau,9.1
user_779,The Black Phone,6.7
user_86,My Way,8.5
user_803,The Boy and the Beast,7.1
user_359,Rosemary's Baby,8.8
user_61,Elemental,6.6
user_112,Prayers for Bobby,6.0
user_628,Inherit the Wind,9.0
user_496,Kwaidan,8.5
user_274,Rurouni Kenshin Part II: Kyoto Inferno,6.0
user_824,The Treasure of the Sierra Madre,10.0
user_568,Straight Outta Compton,9.0
user_656,Death Note Relight 1: Visions of a God,5.8
user_313,Kingsman: The Secret Service,7.6
user_169,Diabolique,10.0
user_7,Elemental,9.8
user_437,Doctor Who: The Time of the Doctor,6.7
user_54,The Legend of 1900,6.7
user_390,Sherlock Jr.,8.5
user_189,Kingsman: The Secret Service,7.1
user_910,"ariana grande: excuse me, i love you",10.0
user_767,Mother,7.2
user_234,The Spirit of the Beehive,9.7
user_888,Soul,9.0
user_128,Lisbela and the Prisoner,7.8
user_499,Platoon,6.4
user_973,God's Own Country,9.2
user_248,One Cut of the Dead,9.4
user_570,Crooks in Clover,9.1
user_476,One Cut of the Dead,9.3
user_323,Prayers for Bobby,9.0
user_368,Stagecoach,9.4
user_470,Entergalactic,6.3
user_164,Miraculous World: Shanghai – The Legend of Ladydragon,7.6
user_842,The Thing,8.6
user_645,Descendants 3,7.9
user_765,Dune,9.0
user_807,"Miraculous: Ladybug & Cat Noir, The Movie",8.8
user_237,Return of the Jedi,7.5
user_553,Grand Illusion,7.5
user_275,The Sound of Music,7.6
user_778,Scooby-Doo! Camp Scare,7.0
user_816,Raya and the Last Dragon,6.2
user_156,The Silence of the Lambs,9.4
user_478,Dangal,9.8
user_718,Balkan Line,5.4
user_413,Back to the Future Part II,7.7
user_254,David Attenborough: A Life on Our Planet,6.6
user_944,Teen Titans: Trouble in Tokyo,7.5
user_522,Eddie Murphy: Delirious,9.9
user_43,Sherlock: The Abominable Bride,7.0
user_929,The Killer,7.6
user_235,"The Good, the Bad and the Ugly",8.9
user_873,A Movie of Eggs,8.1
user_442,The Outlaws,8.6
user_240,A Charlie Brown Christmas,8.4
user_328,Limelight,7.4
user_612,Avatar: The Way of Water,5.3
user_534,Rurouni Kenshin Part III: The Legend Ends,9.7
user_746,All the President's Men,6.5
user_618,The Warriors,8.3
user_482,Amélie,9.3
user_124,New Gods: Nezha Reborn,5.8
user_197,Redeeming Love,6.9
user_940,The Chaser,6.9
user_112,1900,8.1
user_405,In the Heat of the Night,7.5
user_892,Big Hero 6,8.4
user_605,The Night of the Hunter,6.6
user_339,Ron's Gone Wrong,8.4
user_29,Taxi Driver,8.5
user_665,Django Unchained,8.1
user_696,Fantastic Mr. Fox,8.2
user_786,Doctor Who: The Time of the Doctor,7.5
user_727,Kiki's Delivery Service,7.3
user_722,Safety Last!,6.7
user_219,The Killer,8.8
user_302,Homecoming: A Film by Beyoncé,7.5
user_551,Whisper of the Heart,8.6
user_26,Simone: Woman of the Century,7.6
user_915,Back to the Future,5.8
user_409,Michael Jackson's Thriller,6.4
user_628,Crooks in Clover,9.4
user_69,The Searchers,7.5
user_594,Persepolis,5.6
user_6,The Traitor,6.1
user_162,Scooby-Doo on Zombie Island,7.8
user_62,Searching for Sugar Man,9.3
user_840,Bacurau,6.9
user_631,Teen Wolf: The Movie,6.6
user_332,Some Like It Hot,8.9
user_360,Dou kyu sei – Classmates,8.0
user_781,Life in a Year,7.2
user_291,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,7.0
user_59,The Mitchells vs. the Machines,10.0
user_497,Twin Peaks,7.1
user_70,Redeeming Love,7.0
user_624,Pan's Labyrinth,9.4
user_830,Big Hero 6,10.0
user_848,In This Corner of the World,8.0
user_460,Fiddler on the Roof,10.0
user_890,Sword Art Online: The Movie – Ordinal Scale,5.8
user_823,Call Me by Your Name,5.6
user_408,Avatar: The Way of Water,6.9
user_756,Perfect Blue,8.7
user_608,Words on Bathroom Walls,6.5
user_596,Wolf Children,8.3
user_239,Bacurau,5.7
user_1,Notorious,7.3
user_805,The Best of Youth,7.6
user_840,"Spring, Summer, Fall, Winter... and Spring",8.3
user_46,Army of Shadows,7.4
user_965,Kill Bill: Vol. 2,7.5
user_378,"The Boy, the Mole, the Fox and the Horse",8.0
user_122,Memories of Murder,6.5
user_523,Miraculous World: Shanghai – The Legend of Ladydragon,7.6
user_232,The Incredibles,7.1
user_268,The Untouchables,5.4
user_302,Kill Bill: The Whole Bloody Affair,7.4
user_753,A Whisker Away,10.0
user_851,Finding Nemo,9.9
user_517,Twin Peaks,8.6
user_292,Star Wars,9.0
user_939,Home,10.0
user_123,The Searchers,9.2
user_412,Believe Me: The Abduction of Lisa McVey,5.6
user_253,Kwaidan,8.6
user_622,Sniper: The White Raven,9.2
user_146,The Gold Rush,5.8
user_555,Mother,7.3
user_142,The Act of Killing,9.3
user_103,"Miraculous: Ladybug & Cat Noir, The Movie",8.3
user_671,Kwaidan,6.9
user_567,Luca,8.5
user_599,The Kissing Booth 2,6.9
user_793,Miss Americana,7.9
user_927,The Lives of Others,10.0
user_758,Sing Street,9.1
user_106,Seven Samurai,7.3
user_981,The Greatest Beer Run Ever,7.9
user_735,Misery,6.2
user_198,The Searchers,8.3
user_39,They Shall Not Grow Old,8.2
user_239,"tick, tick... BOOM!",6.9
user_980,Marriage Italian Style,7.5
user_14,I Want to Eat Your Pancreas,7.0
user_844,Close-Up,6.5
user_838,"The Gangster, the Cop, the Devil",8.6
user_919,Donnie Darko,7.5
user_356,The Art of Racing in the Rain,7.7
user_752,Le Trou,9.4
user_825,The Usual Suspects,7.1
user_779,The Man from Nowhere,9.4
user_67,The Shawshank Redemption,7.5
user_504,Kwaidan,6.1
user_335,Close to the Horizon,8.1
user_858,The Thin Blue Line,6.1
user_891,For a Few Dollars More,9.6
user_4,Onibaba,10.0
user_649,The Secret in Their Eyes,6.0
user_945,The Tenant,6.4
user_973,Impossible Things,7.0
user_305,"Batman: The Dark Knight Returns, Part 2",8.3
user_240,My Neighbor Totoro,9.7
user_569,Along with the Gods: The Last 49 Days,6.5
user_323,The Shining,8.0
user_764,Incendies,6.4
user_98,Miracle in Cell No. 7,7.9
user_171,The King's Speech,10.0
user_69,Fireworks,7.3
user_493,Prayers for Bobby,9.6
user_119,We Bare Bears: The Movie,9.6
user_777,The Philadelphia Story,7.8
user_451,The Killer,10.0
user_972,The Way He Looks,8.6
user_372,Back to the Future,6.2
user_970,Another Round,9.8
user_18,On the Waterfront,6.3
user_869,Ugetsu,5.6
user_868,Scooby-Doo! and KISS: Rock and Roll Mystery,7.1
user_60,Stagecoach,9.1
user_863,Toy Story,6.2
user_560,Le Trou,7.6
user_504,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,8.4
user_641,A Charlie Brown Christmas,9.4
user_898,The Boy in the Striped Pyjamas,8.6
user_227,Given,9.2
user_788,The Martian,7.1
user_789,The Maltese Falcon,7.7
user_715,"Remi, Nobody's Boy",7.3
user_189,The Dark Knight,6.3
user_40,"The Boy, the Mole, the Fox and the Horse",5.3
user_163,Purple Hearts,8.9
user_64,Soul,7.6
user_216,Your Eyes Tell,10.0
user_107,"Duck, You Sucker",7.7
user_205,Temple Grandin,8.7
user_372,Knives Out,9.3
user_606,Steven Universe: The Movie,6.9
user_647,Room,8.4
user_436,Far from the Tree,8.0
user_997,Harakiri,9.8
user_707,The Invisible Guest,7.4
user_495,Akira,8.0
user_129,City Lights,6.4
user_550,The Best Offer,7.8
user_532,Sherlock: The Abominable Bride,7.7
user_825,A Dog's Journey,7.9
user_376,A Whisker Away,8.1
user_952,Scarface,10.0
user_415,The Treasure of the Sierra Madre,7.1
user_479,Elemental,10.0
user_45,Amadeus,10.0
user_744,Loving Vincent,8.2
user_25,Rascal Does Not Dream of a Dreaming Girl,6.4
user_371,Persian Lessons,7.4
user_820,Rashomon,8.4
user_288,High Noon,5.4
user_524,Seven Samurai,7.9
user_14,Full Metal Jacket,10.0
user_363,The Hidden Fortress,8.0
user_183,Ratatouille,7.5
user_594,For a Few Dollars More,8.3
user_674,Charade,5.2
user_807,Harry Potter and the Half-Blood Prince,8.9
user_625,A Charlie Brown Christmas,9.1
user_766,We Are the Nobles,9.7
user_890,Given,9.5
user_948,Justice League: The Flashpoint Paradox,7.5
user_135,One Direction: This Is Us,4.6
user_68,Love Exposure,7.7
user_216,Singin' in the Rain,7.0
user_16,The Martian,8.5
user_12,Samsara,8.0
user_927,Gone with the Wind,8.1
user_318,Rurouni Kenshin: The Final,6.9
user_572,The Thing,7.5
user_952,The Night of the Hunter,10.0
user_264,Knives Out,7.0
user_237,My Hero Academia: Heroes Rising,5.1
user_667,Dances with Wolves,6.3
user_151,Sherlock: The Abominable Bride,6.7
user_933,Redeeming Love,6.7
user_722,Manhattan,7.6
user_425,Stagecoach,5.5
user_854,Constantine: City of Demons - The Movie,6.2
user_131,The Big Bad Fox and Other Tales,8.4
user_554,Laura,8.6
user_940,Taylor Swift: Reputation Stadium Tour,8.4
user_968,The Phantom Carriage,7.1
user_32,Eddie Murphy: Delirious,10.0
user_885,Persian Lessons,9.1
user_585,Given,10.0
user_921,The King of Comedy,9.1
user_77,Apollo 11,7.8
user_643,Avicii: True Stories,8.2
user_604,The Deer Hunter,7.6
user_159,Infernal Affairs,5.4
user_122,Klaus,9.3
user_563,The Man Who Shot Liberty Valance,8.1
user_98,Tetris,8.4
user_820,L.A. Confidential,10.0
user_251,Fabricated City,9.7
user_810,Zootopia,8.8
user_178,"The Good, the Bad and the Ugly",9.7
user_146,Wolfwalkers,6.8
user_63,Mulan,8.4
user_372,Searching for Sugar Man,6.8
user_673,For a Few Dollars More,8.6
user_711,Girl in the Basement,6.4
user_804,Barry Lyndon,8.0
user_455,The General,8.0
user_101,Geri's Game,7.9
user_884,Harry Potter and the Half-Blood Prince,6.0
user_412,The Greatest Beer Run Ever,9.9
user_30,The Sound of Music,8.1
user_955,The Father,9.0
user_369,The Pianist,8.8
user_7,The Boy and the Beast,7.4
user_964,To All the Boys I've Loved Before,7.4
user_870,Spirited Away,9.9
user_755,Ran,7.5
user_285,WALL·E,8.2
user_966,The Wrong Trousers,9.5
user_590,It's Such a Beautiful Day,7.1
user_253,They Shall Not Grow Old,7.0
user_134,Ernest & Celestine,9.0
user_597,The Quintessential Quintuplets Movie,4.8
user_776,My Mom Is a Character,10.0
user_702,Two Women,7.0
user_701,Evangelion: 2.0 You Can (Not) Advance,10.0
user_85,Guillermo del Toro's Pinocchio,8.2
user_728,Boys,8.4
user_311,The Sicilian Clan,6.9
user_401,Justice League Dark: Apokolips War,5.6
user_412,The Thing,9.9
user_11,1917,5.7
user_968,They Shall Not Grow Old,7.9
user_721,The Sacrifice,7.2
user_703,Army of Shadows,6.9
user_655,The Green Mile,7.4
user_809,"Batman: The Dark Knight Returns, Part 2",7.4
user_959,Strangers on a Train,6.5
user_964,Sniper: The White Raven,7.8
user_656,Sniper: The White Raven,6.5
user_590,Miraculous World: Shanghai – The Legend of Ladydragon,7.0
user_218,BLACKPINK: Light Up the Sky,9.8
user_81,Double Indemnity,6.3
user_361,Midnight Sun,9.7
user_40,Cobain: Montage of Heck,7.4
user_906,Scooby-Doo on Zombie Island,10.0
user_471,Miraculous World: Shanghai – The Legend of Ladydragon,7.1
user_126,Faust,9.0
user_165,The Best Years of Our Lives,9.9
user_778,Isle of Dogs,8.6
user_250,Diabolique,10.0
user_764,The Handmaiden,6.2
user_371,The Cove,8.3
user_878,A Fistful of Dollars,7.7
user_840,Waltz with Bashir,8.6
user_53,Kill Bill: Vol. 2,6.9
user_139,Trollhunters: Rise of the Titans,8.2
user_760,Guardians of the Galaxy,10.0
user_169,The Searchers,9.1
user_680,Perfect Blue,7.3
user_795,Mortal Kombat Legends: Scorpion's Revenge,8.3
user_315,Whiplash,6.1
user_673,Cruella,9.0
user_219,A Whisker Away,9.9
user_740,Koyaanisqatsi,6.1
user_106,Before Sunrise,8.9
user_154,Togo,5.9
user_249,Azur & Asmar: The Princes' Quest,7.7
user_474,The King of Comedy,8.4
user_362,Shrek,8.8
user_368,My Octopus Teacher,6.7
user_842,Ratatouille,9.9
user_647,Kagemusha,9.0
user_548,John Wick: Chapter 4,5.4
user_41,The Super Mario Bros. Movie,10.0
user_519,An Egg Rescue,6.4
user_363,Brazil,5.4
user_825,My Hero Academia: Two Heroes,5.7
user_116,Ne Zha,8.9
user_482,A Fistful of Dollars,9.0
user_225,The Leopard,10.0
user_620,The Tenant,9.4
user_330,A Charlie Brown Christmas,6.4
user_258,"The Good, the Bad and the Ugly",7.8
user_662,Coco,8.6
user_847,Straight Outta Compton,9.7
user_949,Faust,6.8
user_936,Aliens,8.7
user_491,Teen Titans: Trouble in Tokyo,9.9
user_792,The Mitchells vs. the Machines,9.0
user_656,King Richard,7.0
user_905,Maquia: When the Promised Flower Blooms,7.9
user_850,Persian Lessons,9.0
user_364,Day & Night,10.0
user_602,The Warriors,9.9
user_447,All the President's Men,9.0
user_505,Operation Y and Other Shurik's Adventures,8.9
user_665,"Rome, Open City",7.5
user_962,The Sixth Sense,7.2
user_938,Waltz with Bashir,9.2
user_28,Evangelion: 2.0 You Can (Not) Advance,7.5
user_82,A Short Film About Love,9.3
user_715,Prayers for Bobby,7.4
user_993,Stalag 17,5.9
user_487,The Princess Bride,8.2
user_463,Selena,7.4
user_914,The Blues Brothers,10.0
user_359,Dragon Ball Super: Broly,8.4
user_642,The Count of Monte Cristo,5.6
user_177,Prayers for Bobby,7.1
user_159,Terminator 2: Judgment Day,6.2
user_578,Justice League Dark: Apokolips War,7.4
user_469,1917,10.0
user_568,The Summit of the Gods,7.4
user_170,The King's Speech,6.8
user_38,The Heist of the Century,6.8
user_686,Ugetsu,6.0
user_983,The Witch: Part 1. The Subversion,5.1
user_650,Eddie Murphy: Delirious,7.0
user_419,The Boy and the Beast,7.6
user_895,Kill Bill: Vol. 2,8.5
user_797,12 Years a Slave,9.4
user_330,North by Northwest,5.7
user_640,Black Swan,5.9
user_868,Guardians of the Galaxy,8.4
user_192,For a Few Dollars More,9.5
user_983,Léon: The Professional,7.4
user_299,Bad Genius,6.8
user_122,Meshes of the Afternoon,7.3
user_553,Rio Bravo,9.7
user_944,"The Good, the Bad and the Ugly",8.9
user_7,Justice League: The Flashpoint Paradox,9.1
user_592,Onward,5.1
user_882,One Cut of the Dead,8.5
user_133,Terminator 2: Judgment Day,7.7
user_682,The Hateful Eight,7.8
user_831,The Shadow in My Eye,8.1
user_381,Little Women,7.2
user_274,Ernest & Celestine,9.6
user_428,Sherlock: The Abominable Bride,8.7
user_456,An Egg Rescue,8.1
user_876,Ghost in the Shell,8.1
user_139,Scooby-Doo on Zombie Island,6.6
user_189,Once Upon a Time in the West,7.7
user_558,Dou kyu sei – Classmates,8.6
user_283,Senna,9.5
user_208,Charade,6.9
user_554,The Big Lebowski,8.9
user_770,Nine Queens,8.8
user_120,1900,7.9
user_239,Before the Flood,7.6
user_683,Dances with Wolves,6.7
user_441,A Whisker Away,9.9
user_777,Straight Outta Compton,6.7
user_433,Doctor Who: The Time of the Doctor,8.6
user_144,Sword of the Stranger,5.8
user_654,Akira,6.7
user_347,Sound of Freedom,4.8
user_414,Constantine: City of Demons - The Movie,6.7
user_275,Joker,8.8
user_776,Spider-Man: Into the Spider-Verse,10.0
user_25,My Hero Academia: Heroes Rising,5.2
user_962,Luca,8.5
user_173,We Bare Bears: The Movie,9.0
user_836,How to Train Your Dragon: Homecoming,7.4
user_858,Dune,9.8
user_131,Infernal Affairs,8.5
user_183,Hope,8.2
user_807,Ivan Vasilyevich Changes His Profession,8.1
user_166,Redeeming Love,7.5
user_578,Elite Squad: The Enemy Within,5.6
user_734,Sound of Metal,6.8
user_954,Tae Guk Gi: The Brotherhood of War,8.6
user_180,Spirit: Stallion of the Cimarron,8.2
user_712,Descendants 3,5.6
user_705,Miraculous World: Shanghai – The Legend of Ladydragon,9.2
user_980,The Boy in the Striped Pyjamas,8.1
user_603,Fanny and Alexander,7.0
user_132,Clouds,8.8
user_245,Evangelion: 2.0 You Can (Not) Advance,8.4
user_785,Kiki's Delivery Service,7.1
user_785,The Princess Bride,7.9
user_792,Isle of Dogs,7.8
user_409,Toy Story,9.9
user_104,The Cranes Are Flying,6.6
user_330,In This Corner of the World,7.5
user_31,The Hateful Eight,8.6
user_587,The Dark Knight,8.9
user_844,High and Low,5.8
user_704,Clouds,6.3
user_810,A Charlie Brown Christmas,10.0
user_545,The Untouchables,8.3
